timestamp,name,start_timestamp,end_timestamp,duration_ms,datetime,hourTime,category,penalty_points,cumulative_usage
1556601325094,Polar Beat,1556601325094,1556601326300,1206,2019-04-30,2019-04-30 14:15:25.094000+09:00,Health-Fitness,100.0,1206
1556601326310,Polar Beat,1556601326310,1556601326788,478,2019-04-30,2019-04-30 14:15:26.310000+09:00,Health-Fitness,100.0,1684
1556601331200,Polar Beat,1556601331200,1556601332791,1591,2019-04-30,2019-04-30 14:15:31.200000+09:00,Health-Fitness,100.0,3275
1556601342048,Polar Beat,1556601342048,1556601352842,10794,2019-04-30,2019-04-30 14:15:42.048000+09:00,Health-Fitness,100.0,14069
1556601352855,Polar Beat,1556601352855,1556601356527,3672,2019-04-30,2019-04-30 14:15:52.855000+09:00,Health-Fitness,100.0,17741
1556625780757,Walkr,1556625780757,1556625791091,10334,2019-04-30,2019-04-30 21:03:00.757000+09:00,Health-Fitness,100.0,28075
1556625864873,Walkr,1556625864873,1556625972759,107886,2019-04-30,2019-04-30 21:04:24.873000+09:00,Health-Fitness,100.0,135961
1556629882060,Polar Beat,1556629882060,1556629883611,1551,2019-04-30,2019-04-30 22:11:22.060000+09:00,Health-Fitness,100.0,137512
1556629883621,Polar Beat,1556629883621,1556629894682,11061,2019-04-30,2019-04-30 22:11:23.621000+09:00,Health-Fitness,100.0,148573
1556629899039,Polar Beat,1556629899039,1556629902554,3515,2019-04-30,2019-04-30 22:11:39.039000+09:00,Health-Fitness,100.0,152088
1556629902567,Polar Beat,1556629902567,1556629903896,1329,2019-04-30,2019-04-30 22:11:42.567000+09:00,Health-Fitness,100.0,153417
1556629903920,Polar Beat,1556629903920,1556629904908,988,2019-04-30,2019-04-30 22:11:43.920000+09:00,Health-Fitness,100.0,154405
1556601448742,Logger,1556601448742,1556601448875,133,2019-04-30,2019-04-30 14:17:28.742000+09:00,Productivity,100.0,154538
1556601449110,Logger,1556601449110,1556601450797,1687,2019-04-30,2019-04-30 14:17:29.110000+09:00,Productivity,100.0,156225
1556601460064,Logger,1556601460064,1556601465160,5096,2019-04-30,2019-04-30 14:17:40.064000+09:00,Productivity,100.0,161321
1556624224985,Microsoft Band,1556624224985,1556624226309,1324,2019-04-30,2019-04-30 20:37:04.985000+09:00,Productivity,100.0,162645
1556624226339,Microsoft Band,1556624226339,1556624229787,3448,2019-04-30,2019-04-30 20:37:06.339000+09:00,Productivity,100.0,166093
1556624233870,Logger,1556624233870,1556624234107,237,2019-04-30,2019-04-30 20:37:13.870000+09:00,Productivity,100.0,166330
1556624234492,Logger,1556624234492,1556624235702,1210,2019-04-30,2019-04-30 20:37:14.492000+09:00,Productivity,100.0,167540
1556624275891,메모,1556624275891,1556624277277,1386,2019-04-30,2019-04-30 20:37:55.891000+09:00,Productivity,100.0,168926
1556624279562,Todoist,1556624279562,1556624287014,7452,2019-04-30,2019-04-30 20:37:59.562000+09:00,Productivity,100.0,176378
1556625794049,Logger,1556625794049,1556625794222,173,2019-04-30,2019-04-30 21:03:14.049000+09:00,Productivity,100.0,176551
1556625794464,Logger,1556625794464,1556625805901,11437,2019-04-30,2019-04-30 21:03:14.464000+09:00,Productivity,100.0,187988
1556625814628,Logger,1556625814628,1556625815868,1240,2019-04-30,2019-04-30 21:03:34.628000+09:00,Productivity,100.0,189228
1556629941924,Logger,1556629941924,1556629942006,82,2019-04-30,2019-04-30 22:12:21.924000+09:00,Productivity,100.0,189310
1556629942262,Logger,1556629942262,1556629943516,1254,2019-04-30,2019-04-30 22:12:22.262000+09:00,Productivity,100.0,190564
1556631930014,Todoist,1556631930014,1556631974007,43993,2019-04-30,2019-04-30 22:45:30.014000+09:00,Productivity,100.0,234557
1556601326881,설정,1556601326881,1556601327059,178,2019-04-30,2019-04-30 14:15:26.881000+09:00,Utility,100.0,234735
1556601327109,설정,1556601327109,1556601328769,1660,2019-04-30,2019-04-30 14:15:27.109000+09:00,Utility,100.0,236395
1556601328778,설정,1556601328778,1556601328788,10,2019-04-30,2019-04-30 14:15:28.778000+09:00,Utility,100.0,236405
1556601328809,Google Play 서비스,1556601328809,1556601331128,2319,2019-04-30,2019-04-30 14:15:28.809000+09:00,Utility,100.0,238724
1556601332832,Google Play 서비스,1556601332832,1556601332850,18,2019-04-30,2019-04-30 14:15:32.832000+09:00,Utility,100.0,238742
1556601332978,Google Play 서비스,1556601332978,1556601338151,5173,2019-04-30,2019-04-30 14:15:32.978000+09:00,Utility,100.0,243915
1556601338173,Google Play 서비스,1556601338173,1556601338445,272,2019-04-30,2019-04-30 14:15:38.173000+09:00,Utility,100.0,244187
1556601338456,설정,1556601338456,1556601341856,3400,2019-04-30,2019-04-30 14:15:38.456000+09:00,Utility,100.0,247587
1556601448954,패키지 설치 프로그램,1556601448954,1556601449103,149,2019-04-30,2019-04-30 14:17:28.954000+09:00,Utility,100.0,247736
1556601450815,설정,1556601450815,1556601455817,5002,2019-04-30,2019-04-30 14:17:30.815000+09:00,Utility,100.0,252738
1556601455831,설정,1556601455831,1556601459381,3550,2019-04-30,2019-04-30 14:17:35.831000+09:00,Utility,100.0,256288
1556601459403,설정,1556601459403,1556601460051,648,2019-04-30,2019-04-30 14:17:39.403000+09:00,Utility,100.0,256936
1556602097970,소프트웨어 업데이트,1556602097970,1556602097985,15,2019-04-30,2019-04-30 14:28:17.970000+09:00,Utility,100.0,256951
1556602185979,소프트웨어 업데이트,1556602185979,1556602187128,1149,2019-04-30,2019-04-30 14:29:45.979000+09:00,Utility,100.0,258100
1556602199469,원터치알림,1556602199469,1556602201000,1531,2019-04-30,2019-04-30 14:29:59.469000+09:00,Utility,100.0,259631
1556603953565,소프트웨어 업데이트,1556603953565,1556603953568,3,2019-04-30,2019-04-30 14:59:13.565000+09:00,Utility,100.0,259634
1556604226081,소프트웨어 업데이트,1556604226081,1556604234844,8763,2019-04-30,2019-04-30 15:03:46.081000+09:00,Utility,100.0,268397
1556605353844,시스템 UI,1556605353844,1556605356376,2532,2019-04-30,2019-04-30 15:22:33.844000+09:00,Utility,100.0,270929
1556605368100,시스템 UI,1556605368100,1556605368757,657,2019-04-30,2019-04-30 15:22:48.100000+09:00,Utility,100.0,271586
1556605374777,시스템 UI,1556605374777,1556605375802,1025,2019-04-30,2019-04-30 15:22:54.777000+09:00,Utility,100.0,272611
1556606249310,시스템 UI,1556606249310,1556606250266,956,2019-04-30,2019-04-30 15:37:29.310000+09:00,Utility,100.0,273567
1556606251988,시스템 UI,1556606251988,1556606254132,2144,2019-04-30,2019-04-30 15:37:31.988000+09:00,Utility,100.0,275711
1556606378827,시스템 UI,1556606378827,1556606379543,716,2019-04-30,2019-04-30 15:39:38.827000+09:00,Utility,100.0,276427
1556606588890,시스템 UI,1556606588890,1556606589549,659,2019-04-30,2019-04-30 15:43:08.890000+09:00,Utility,100.0,277086
1556606665803,시스템 UI,1556606665803,1556606666545,742,2019-04-30,2019-04-30 15:44:25.803000+09:00,Utility,100.0,277828
1556608043634,시스템 UI,1556608043634,1556608046680,3046,2019-04-30,2019-04-30 16:07:23.634000+09:00,Utility,100.0,280874
1556613492090,시스템 UI,1556613492090,1556613493039,949,2019-04-30,2019-04-30 17:38:12.090000+09:00,Utility,100.0,281823
1556616277900,시스템 UI,1556616277900,1556616278975,1075,2019-04-30,2019-04-30 18:24:37.900000+09:00,Utility,100.0,282898
1556620142817,시스템 UI,1556620142817,1556620143518,701,2019-04-30,2019-04-30 19:29:02.817000+09:00,Utility,100.0,283599
1556623381553,시스템 UI,1556623381553,1556623382373,820,2019-04-30,2019-04-30 20:23:01.553000+09:00,Utility,100.0,284419
1556623395867,시스템 UI,1556623395867,1556623403265,7398,2019-04-30,2019-04-30 20:23:15.867000+09:00,Utility,100.0,291817
1556623405262,시스템 UI,1556623405262,1556623405999,737,2019-04-30,2019-04-30 20:23:25.262000+09:00,Utility,100.0,292554
1556623664906,시스템 UI,1556623664906,1556623665760,854,2019-04-30,2019-04-30 20:27:44.906000+09:00,Utility,100.0,293408
1556623800908,계산기,1556623800908,1556623813513,12605,2019-04-30,2019-04-30 20:30:00.908000+09:00,Utility,100.0,306013
1556623813555,시스템 UI,1556623813555,1556623814120,565,2019-04-30,2019-04-30 20:30:13.555000+09:00,Utility,100.0,306578
1556623827032,시스템 UI,1556623827032,1556623827940,908,2019-04-30,2019-04-30 20:30:27.032000+09:00,Utility,100.0,307486
1556624220323,시스템 UI,1556624220323,1556624221951,1628,2019-04-30,2019-04-30 20:37:00.323000+09:00,Utility,100.0,309114
1556624229825,시스템 UI,1556624229825,1556624231906,2081,2019-04-30,2019-04-30 20:37:09.825000+09:00,Utility,100.0,311195
1556624234242,패키지 설치 프로그램,1556624234242,1556624234480,238,2019-04-30,2019-04-30 20:37:14.242000+09:00,Utility,100.0,311433
1556624235713,설정,1556624235713,1556624239238,3525,2019-04-30,2019-04-30 20:37:15.713000+09:00,Utility,100.0,314958
1556624239253,설정,1556624239253,1556624241369,2116,2019-04-30,2019-04-30 20:37:19.253000+09:00,Utility,100.0,317074
1556624287054,시스템 UI,1556624287054,1556624293204,6150,2019-04-30,2019-04-30 20:38:07.054000+09:00,Utility,100.0,323224
1556625794276,패키지 설치 프로그램,1556625794276,1556625794447,171,2019-04-30,2019-04-30 21:03:14.276000+09:00,Utility,100.0,323395
1556625805918,설정,1556625805918,1556625808615,2697,2019-04-30,2019-04-30 21:03:25.918000+09:00,Utility,100.0,326092
1556625808634,설정,1556625808634,1556625811654,3020,2019-04-30,2019-04-30 21:03:28.634000+09:00,Utility,100.0,329112
1556625811679,설정,1556625811679,1556625814606,2927,2019-04-30,2019-04-30 21:03:31.679000+09:00,Utility,100.0,332039
1556625863210,시스템 UI,1556625863210,1556625864821,1611,2019-04-30,2019-04-30 21:04:23.210000+09:00,Utility,100.0,333650
1556625972805,시스템 UI,1556625972805,1556625975435,2630,2019-04-30,2019-04-30 21:06:12.805000+09:00,Utility,100.0,336280
1556625984569,시스템 UI,1556625984569,1556625987417,2848,2019-04-30,2019-04-30 21:06:24.569000+09:00,Utility,100.0,339128
1556626119425,시스템 UI,1556626119425,1556626120667,1242,2019-04-30,2019-04-30 21:08:39.425000+09:00,Utility,100.0,340370
1556626280041,시스템 UI,1556626280041,1556626280776,735,2019-04-30,2019-04-30 21:11:20.041000+09:00,Utility,100.0,341105
1556626642939,시스템 UI,1556626642939,1556626644265,1326,2019-04-30,2019-04-30 21:17:22.939000+09:00,Utility,100.0,342431
1556626648310,시스템 UI,1556626648310,1556626649448,1138,2019-04-30,2019-04-30 21:17:28.310000+09:00,Utility,100.0,343569
1556629827674,시스템 UI,1556629827674,1556629828635,961,2019-04-30,2019-04-30 22:10:27.674000+09:00,Utility,100.0,344530
1556629894725,시스템 UI,1556629894725,1556629895503,778,2019-04-30,2019-04-30 22:11:34.725000+09:00,Utility,100.0,345308
1556629898504,시스템 UI,1556629898504,1556629899018,514,2019-04-30,2019-04-30 22:11:38.504000+09:00,Utility,100.0,345822
1556629904946,시스템 UI,1556629904946,1556629905699,753,2019-04-30,2019-04-30 22:11:44.946000+09:00,Utility,100.0,346575
1556629942111,패키지 설치 프로그램,1556629942111,1556629942255,144,2019-04-30,2019-04-30 22:12:22.111000+09:00,Utility,100.0,346719
1556629943585,설정,1556629943585,1556629947489,3904,2019-04-30,2019-04-30 22:12:23.585000+09:00,Utility,100.0,350623
1556629947505,설정,1556629947505,1556629949501,1996,2019-04-30,2019-04-30 22:12:27.505000+09:00,Utility,100.0,352619
1556630334859,시스템 UI,1556630334859,1556630335771,912,2019-04-30,2019-04-30 22:18:54.859000+09:00,Utility,100.0,353531
1556631414594,시스템 UI,1556631414594,1556631415490,896,2019-04-30,2019-04-30 22:36:54.594000+09:00,Utility,100.0,354427
1556631417954,시스템 UI,1556631417954,1556631419100,1146,2019-04-30,2019-04-30 22:36:57.954000+09:00,Utility,100.0,355573
1556631436254,시스템 UI,1556631436254,1556631437112,858,2019-04-30,2019-04-30 22:37:16.254000+09:00,Utility,100.0,356431
1556632156976,시스템 UI,1556632156976,1556632157524,548,2019-04-30,2019-04-30 22:49:16.976000+09:00,Utility,100.0,356979
1556632353344,시스템 UI,1556632353344,1556632354053,709,2019-04-30,2019-04-30 22:52:33.344000+09:00,Utility,100.0,357688
1556616801725,네이버 지도,1556616801725,1556616802540,815,2019-04-30,2019-04-30 18:33:21.725000+09:00,Navigation,100.0,358503
1556616802561,네이버 지도,1556616802561,1556616820653,18092,2019-04-30,2019-04-30 18:33:22.561000+09:00,Navigation,100.0,376595
1556617143445,네이버 지도,1556617143445,1556617143456,11,2019-04-30,2019-04-30 18:39:03.445000+09:00,Navigation,100.0,376606
1556617143468,네이버 지도,1556617143468,1556617151249,7781,2019-04-30,2019-04-30 18:39:03.468000+09:00,Navigation,100.0,384387
1556617163604,네이버 지도,1556617163604,1556617164398,794,2019-04-30,2019-04-30 18:39:23.604000+09:00,Navigation,100.0,385181
1556617166302,Foodie,1556617166302,1556617181459,15157,2019-04-30,2019-04-30 18:39:26.302000+09:00,Food-Drink,100.0,400338
1556601524987,Chrome,1556601524987,1556601536768,11781,2019-04-30,2019-04-30 14:18:44.987000+09:00,Other,100.0,412119
1556601648022,알파카,1556601648022,1556601685148,37126,2019-04-30,2019-04-30 14:20:48.022000+09:00,Other,100.0,449245
1556601862568,알파카,1556601862568,1556601924515,61947,2019-04-30,2019-04-30 14:24:22.568000+09:00,Other,100.0,511192
1556602187192,알파카,1556602187192,1556602199331,12139,2019-04-30,2019-04-30 14:29:47.192000+09:00,Other,100.0,523331
1556602201059,알파카,1556602201059,1556602222248,21189,2019-04-30,2019-04-30 14:30:01.059000+09:00,Other,100.0,544520
1556602296100,알파카,1556602296100,1556602296975,875,2019-04-30,2019-04-30 14:31:36.100000+09:00,Other,100.0,545395
1556603758508,Chrome,1556603758508,1556603792040,33532,2019-04-30,2019-04-30 14:55:58.508000+09:00,Other,100.0,578927
1556605541461,Chrome,1556605541461,1556605629640,88179,2019-04-30,2019-04-30 15:25:41.461000+09:00,Other,100.0,667106
1556606296747,문피아,1556606296747,1556606298313,1566,2019-04-30,2019-04-30 15:38:16.747000+09:00,Other,100.0,668672
1556606298323,문피아,1556606298323,1556606309872,11549,2019-04-30,2019-04-30 15:38:18.323000+09:00,Other,100.0,680221
1556606309903,문피아,1556606309903,1556606325905,16002,2019-04-30,2019-04-30 15:38:29.903000+09:00,Other,100.0,696223
1556606367988,문피아,1556606367988,1556606375146,7158,2019-04-30,2019-04-30 15:39:27.988000+09:00,Other,100.0,703381
1556606379566,문피아,1556606379566,1556606528097,148531,2019-04-30,2019-04-30 15:39:39.566000+09:00,Other,100.0,851912
1556606529845,Chrome,1556606529845,1556606532092,2247,2019-04-30,2019-04-30 15:42:09.845000+09:00,Other,100.0,854159
1556606585390,Chrome,1556606585390,1556606588843,3453,2019-04-30,2019-04-30 15:43:05.390000+09:00,Other,100.0,857612
1556606589571,문피아,1556606589571,1556606619847,30276,2019-04-30,2019-04-30 15:43:09.571000+09:00,Other,100.0,887888
1556606631621,문피아,1556606631621,1556606659558,27937,2019-04-30,2019-04-30 15:43:51.621000+09:00,Other,100.0,915825
1556606666581,문피아,1556606666581,1556606700149,33568,2019-04-30,2019-04-30 15:44:26.581000+09:00,Other,100.0,949393
1556607166370,문피아,1556607166370,1556607167186,816,2019-04-30,2019-04-30 15:52:46.370000+09:00,Other,100.0,950209
1556608046710,문피아,1556608046710,1556608067837,21127,2019-04-30,2019-04-30 16:07:26.710000+09:00,Other,100.0,971336
1556609543331,문피아,1556609543331,1556609547577,4246,2019-04-30,2019-04-30 16:32:23.331000+09:00,Other,100.0,975582
1556609552292,문피아,1556609552292,1556609565588,13296,2019-04-30,2019-04-30 16:32:32.292000+09:00,Other,100.0,988878
1556610962625,문피아,1556610962625,1556610980481,17856,2019-04-30,2019-04-30 16:56:02.625000+09:00,Other,100.0,1006734
1556613482233,문피아,1556613482233,1556613492043,9810,2019-04-30,2019-04-30 17:38:02.233000+09:00,Other,100.0,1016544
1556620129845,Chrome,1556620129845,1556620142776,12931,2019-04-30,2019-04-30 19:28:49.845000+09:00,Other,100.0,1029475
1556623905956,문피아,1556623905956,1556623907360,1404,2019-04-30,2019-04-30 20:31:45.956000+09:00,Other,100.0,1030879
1556623907370,문피아,1556623907370,1556623918008,10638,2019-04-30,2019-04-30 20:31:47.370000+09:00,Other,100.0,1041517
1556623918043,문피아,1556623918043,1556624082537,164494,2019-04-30,2019-04-30 20:31:58.043000+09:00,Other,100.0,1206011
1556624293245,문피아,1556624293245,1556624342191,48946,2019-04-30,2019-04-30 20:38:13.245000+09:00,Other,100.0,1254957
1556624342281,문피아,1556624342281,1556624351316,9035,2019-04-30,2019-04-30 20:39:02.281000+09:00,Other,100.0,1263992
1556624351353,문피아,1556624351353,1556624368478,17125,2019-04-30,2019-04-30 20:39:11.353000+09:00,Other,100.0,1281117
1556624368536,문피아,1556624368536,1556624379758,11222,2019-04-30,2019-04-30 20:39:28.536000+09:00,Other,100.0,1292339
1556624379783,문피아,1556624379783,1556624388182,8399,2019-04-30,2019-04-30 20:39:39.783000+09:00,Other,100.0,1300738
1556624388237,문피아,1556624388237,1556624403058,14821,2019-04-30,2019-04-30 20:39:48.237000+09:00,Other,100.0,1315559
1556624403080,문피아,1556624403080,1556624573078,169998,2019-04-30,2019-04-30 20:40:03.080000+09:00,Other,100.0,1485557
1556624573121,문피아,1556624573121,1556624579256,6135,2019-04-30,2019-04-30 20:42:53.121000+09:00,Other,100.0,1491692
1556624579281,문피아,1556624579281,1556624743903,164622,2019-04-30,2019-04-30 20:42:59.281000+09:00,Other,100.0,1656314
1556625975524,문피아,1556625975524,1556625980405,4881,2019-04-30,2019-04-30 21:06:15.524000+09:00,Other,100.0,1661195
1556625980450,문피아,1556625980450,1556625984515,4065,2019-04-30,2019-04-30 21:06:20.450000+09:00,Other,100.0,1665260
1556626459323,Chrome,1556626459323,1556626485953,26630,2019-04-30,2019-04-30 21:14:19.323000+09:00,Other,100.0,1691890
1556626644295,Chrome,1556626644295,1556626648269,3974,2019-04-30,2019-04-30 21:17:24.295000+09:00,Other,100.0,1695864
1556627262983,Chrome,1556627262983,1556627267667,4684,2019-04-30,2019-04-30 21:27:42.983000+09:00,Other,100.0,1700548
1556631991443,Chrome,1556631991443,1556632061830,70387,2019-04-30,2019-04-30 22:46:31.443000+09:00,Other,100.0,1770935
1556632157547,Chrome,1556632157547,1556632170695,13148,2019-04-30,2019-04-30 22:49:17.547000+09:00,Other,100.0,1784083
1556632194209,Chrome,1556632194209,1556632338149,143940,2019-04-30,2019-04-30 22:49:54.209000+09:00,Other,100.0,1928023
1556632354080,Chrome,1556632354080,1556632385884,31804,2019-04-30,2019-04-30 22:52:34.080000+09:00,Other,100.0,1959827
1556634196920,Chrome,1556634196920,1556634304374,107454,2019-04-30,2019-04-30 23:23:16.920000+09:00,Other,100.0,2067281
1556634497837,Chrome,1556634497837,1556634534823,36986,2019-04-30,2019-04-30 23:28:17.837000+09:00,Other,100.0,2104267
1556635749163,Chrome,1556635749163,1556635784093,34930,2019-04-30,2019-04-30 23:49:09.163000+09:00,Other,100.0,2139197
1556635788430,Chrome,1556635788430,1556635793797,5367,2019-04-30,2019-04-30 23:49:48.430000+09:00,Other,100.0,2144564
1556594610578,카카오톡,1556594610578,1556594610973,395,2019-04-30,2019-04-30 12:23:30.578000+09:00,Communication,100.0,2144959
1556594610979,카카오톡,1556594610979,1556594610996,17,2019-04-30,2019-04-30 12:23:30.979000+09:00,Communication,100.0,2144976
1556594611016,카카오톡,1556594611016,1556594611128,112,2019-04-30,2019-04-30 12:23:31.016000+09:00,Communication,100.0,2145088
1556594611554,카카오톡,1556594611554,1556594613084,1530,2019-04-30,2019-04-30 12:23:31.554000+09:00,Communication,100.0,2146618
1556594613110,카카오톡,1556594613110,1556594615671,2561,2019-04-30,2019-04-30 12:23:33.110000+09:00,Communication,100.0,2149179
1556594615700,카카오톡,1556594615700,1556594624873,9173,2019-04-30,2019-04-30 12:23:35.700000+09:00,Communication,100.0,2158352
1556594624885,카카오톡,1556594624885,1556594631933,7048,2019-04-30,2019-04-30 12:23:44.885000+09:00,Communication,100.0,2165400
1556594631954,카카오톡,1556594631954,1556594632574,620,2019-04-30,2019-04-30 12:23:51.954000+09:00,Communication,100.0,2166020
1556594632586,카카오톡,1556594632586,1556594633747,1161,2019-04-30,2019-04-30 12:23:52.586000+09:00,Communication,100.0,2167181
1556594633763,카카오톡,1556594633763,1556594635119,1356,2019-04-30,2019-04-30 12:23:53.763000+09:00,Communication,100.0,2168537
1556594635136,카카오톡,1556594635136,1556594640035,4899,2019-04-30,2019-04-30 12:23:55.136000+09:00,Communication,100.0,2173436
1556594640058,카카오톡,1556594640058,1556594640778,720,2019-04-30,2019-04-30 12:24:00.058000+09:00,Communication,100.0,2174156
1556594640787,카카오톡,1556594640787,1556594686276,45489,2019-04-30,2019-04-30 12:24:00.787000+09:00,Communication,100.0,2219645
1556594686293,카카오톡,1556594686293,1556594691896,5603,2019-04-30,2019-04-30 12:24:46.293000+09:00,Communication,100.0,2225248
1556594691920,카카오톡,1556594691920,1556594789547,97627,2019-04-30,2019-04-30 12:24:51.920000+09:00,Communication,100.0,2322875
1556594851592,카카오톡,1556594851592,1556594851628,36,2019-04-30,2019-04-30 12:27:31.592000+09:00,Communication,100.0,2322911
1556594851710,카카오톡,1556594851710,1556594852822,1112,2019-04-30,2019-04-30 12:27:31.710000+09:00,Communication,100.0,2324023
1556594852856,카카오톡,1556594852856,1556594899794,46938,2019-04-30,2019-04-30 12:27:32.856000+09:00,Communication,100.0,2370961
1556594899810,카카오톡,1556594899810,1556594900361,551,2019-04-30,2019-04-30 12:28:19.810000+09:00,Communication,100.0,2371512
1556600022759,카카오톡,1556600022759,1556600022826,67,2019-04-30,2019-04-30 13:53:42.759000+09:00,Communication,100.0,2371579
1556600022973,카카오톡,1556600022973,1556600024508,1535,2019-04-30,2019-04-30 13:53:42.973000+09:00,Communication,100.0,2373114
1556600024532,카카오톡,1556600024532,1556600026962,2430,2019-04-30,2019-04-30 13:53:44.532000+09:00,Communication,100.0,2375544
1556600026979,카카오톡,1556600026979,1556600066065,39086,2019-04-30,2019-04-30 13:53:46.979000+09:00,Communication,100.0,2414630
1556600066092,카카오톡,1556600066092,1556600068227,2135,2019-04-30,2019-04-30 13:54:26.092000+09:00,Communication,100.0,2416765
1556600068246,카카오톡,1556600068246,1556600092040,23794,2019-04-30,2019-04-30 13:54:28.246000+09:00,Communication,100.0,2440559
1556600092071,카카오톡,1556600092071,1556600093473,1402,2019-04-30,2019-04-30 13:54:52.071000+09:00,Communication,100.0,2441961
1556600093490,카카오톡,1556600093490,1556600094348,858,2019-04-30,2019-04-30 13:54:53.490000+09:00,Communication,100.0,2442819
1556600094361,카카오톡,1556600094361,1556600095439,1078,2019-04-30,2019-04-30 13:54:54.361000+09:00,Communication,100.0,2443897
1556600095455,카카오톡,1556600095455,1556600108249,12794,2019-04-30,2019-04-30 13:54:55.455000+09:00,Communication,100.0,2456691
1556600108267,카카오톡,1556600108267,1556600116274,8007,2019-04-30,2019-04-30 13:55:08.267000+09:00,Communication,100.0,2464698
1556600116292,카카오톡,1556600116292,1556600117313,1021,2019-04-30,2019-04-30 13:55:16.292000+09:00,Communication,100.0,2465719
1556600117336,카카오톡,1556600117336,1556600124227,6891,2019-04-30,2019-04-30 13:55:17.336000+09:00,Communication,100.0,2472610
1556600124245,카카오톡,1556600124245,1556600133854,9609,2019-04-30,2019-04-30 13:55:24.245000+09:00,Communication,100.0,2482219
1556600133874,카카오톡,1556600133874,1556600135461,1587,2019-04-30,2019-04-30 13:55:33.874000+09:00,Communication,100.0,2483806
1556600135477,카카오톡,1556600135477,1556600137535,2058,2019-04-30,2019-04-30 13:55:35.477000+09:00,Communication,100.0,2485864
1556600137562,카카오톡,1556600137562,1556600139137,1575,2019-04-30,2019-04-30 13:55:37.562000+09:00,Communication,100.0,2487439
1556600139154,카카오톡,1556600139154,1556600169527,30373,2019-04-30,2019-04-30 13:55:39.154000+09:00,Communication,100.0,2517812
1556600169556,카카오톡,1556600169556,1556600182532,12976,2019-04-30,2019-04-30 13:56:09.556000+09:00,Communication,100.0,2530788
1556600182589,메시지,1556600182589,1556600186752,4163,2019-04-30,2019-04-30 13:56:22.589000+09:00,Communication,100.0,2534951
1556600186798,카카오톡,1556600186798,1556600186920,122,2019-04-30,2019-04-30 13:56:26.798000+09:00,Communication,100.0,2535073
1556600187007,카카오톡,1556600187007,1556600187674,667,2019-04-30,2019-04-30 13:56:27.007000+09:00,Communication,100.0,2535740
1556600188386,카카오톡,1556600188386,1556600189261,875,2019-04-30,2019-04-30 13:56:28.386000+09:00,Communication,100.0,2536615
1556600189269,카카오톡,1556600189269,1556600190096,827,2019-04-30,2019-04-30 13:56:29.269000+09:00,Communication,100.0,2537442
1556601307229,카카오톡,1556601307229,1556601307496,267,2019-04-30,2019-04-30 14:15:07.229000+09:00,Communication,100.0,2537709
1556601307505,카카오톡,1556601307505,1556601307574,69,2019-04-30,2019-04-30 14:15:07.505000+09:00,Communication,100.0,2537778
1556601307644,카카오톡,1556601307644,1556601307879,235,2019-04-30,2019-04-30 14:15:07.644000+09:00,Communication,100.0,2538013
1556601308392,카카오톡,1556601308392,1556601310698,2306,2019-04-30,2019-04-30 14:15:08.392000+09:00,Communication,100.0,2540319
1556601310717,카카오톡,1556601310717,1556601315237,4520,2019-04-30,2019-04-30 14:15:10.717000+09:00,Communication,100.0,2544839
1556601315254,카카오톡,1556601315254,1556601316287,1033,2019-04-30,2019-04-30 14:15:15.254000+09:00,Communication,100.0,2545872
1556601316299,카카오톡,1556601316299,1556601317208,909,2019-04-30,2019-04-30 14:15:16.299000+09:00,Communication,100.0,2546781
1556601317224,카카오톡,1556601317224,1556601320828,3604,2019-04-30,2019-04-30 14:15:17.224000+09:00,Communication,100.0,2550385
1556601360523,카카오톡,1556601360523,1556601360566,43,2019-04-30,2019-04-30 14:16:00.523000+09:00,Communication,100.0,2550428
1556601360587,카카오톡,1556601360587,1556601361564,977,2019-04-30,2019-04-30 14:16:00.587000+09:00,Communication,100.0,2551405
1556601361599,카카오톡,1556601361599,1556601369977,8378,2019-04-30,2019-04-30 14:16:01.599000+09:00,Communication,100.0,2559783
1556601440742,카카오톡,1556601440742,1556601440766,24,2019-04-30,2019-04-30 14:17:20.742000+09:00,Communication,100.0,2559807
1556601440807,카카오톡,1556601440807,1556601443558,2751,2019-04-30,2019-04-30 14:17:20.807000+09:00,Communication,100.0,2562558
1556601443589,카카오톡,1556601443589,1556601445510,1921,2019-04-30,2019-04-30 14:17:23.589000+09:00,Communication,100.0,2564479
1556602297775,카카오톡,1556602297775,1556602297847,72,2019-04-30,2019-04-30 14:31:37.775000+09:00,Communication,100.0,2564551
1556602297881,카카오톡,1556602297881,1556602298657,776,2019-04-30,2019-04-30 14:31:37.881000+09:00,Communication,100.0,2565327
1556602298666,카카오톡,1556602298666,1556602299253,587,2019-04-30,2019-04-30 14:31:38.666000+09:00,Communication,100.0,2565914
1556602299262,카카오톡,1556602299262,1556602300467,1205,2019-04-30,2019-04-30 14:31:39.262000+09:00,Communication,100.0,2567119
1556602300498,카카오톡,1556602300498,1556602301650,1152,2019-04-30,2019-04-30 14:31:40.498000+09:00,Communication,100.0,2568271
1556602301690,카카오톡,1556602301690,1556602316561,14871,2019-04-30,2019-04-30 14:31:41.690000+09:00,Communication,100.0,2583142
1556602316589,카카오톡,1556602316589,1556602321038,4449,2019-04-30,2019-04-30 14:31:56.589000+09:00,Communication,100.0,2587591
1556602321057,카카오톡,1556602321057,1556602347094,26037,2019-04-30,2019-04-30 14:32:01.057000+09:00,Communication,100.0,2613628
